0,0,0
1,100,5
2,95,5
3,91,5
4,172,5
5,168,4
6,164,4
7,293,4
8,289,4
9,285,8
10,366,8
11,359,8
12,351,8
13,387,8
14,379,8
15,371,8
16,392,8
17,384,16
18,368,16
19,384,16
20,368,16
21,352,16
22,380,16
23,364,16
24,348,16
25,364,32
26,332,32
27,301,32
28,339,32
29,307,32
30,275,32
31,316,32
32,288,31
33,262,56
34,269,54
35,228,50
